"database_identifier"	"chemical_formula"	"smiles"	"inchi"	"metabolite_identification"	"mass_to_charge"	"fragmentation"	"modifications"	"charge"	"retention_time"	"taxid"	"species"	"database"	"database_version"	"reliability"	"uri"	"search_engine"	"search_engine_score"	"smallmolecule_abundance_sub"	"smallmolecule_abundance_stdev_sub"	"smallmolecule_abundance_std_error_sub"	"12W-1"	"12W-2"	"12W-4"	"12W-3"	"12W-5"	"12W-6"	"32W-5"	"32W-6"	"32W-7"	"32W-8"	"52W-1"	"52W-2"	"24W-1"	"24W-2"	"24W-3"	"24W-4"	"24W-5"	"24W-6"	"24W-7"	"24W-8"	"12W-7"	"12W-8"	"4W-1"	"4W-2"	"4W-3"	"4W-4"	"4W-5"	"4W-6"	"4W-7"	"4W-8"	"52W-3"	"52W-4"	"52W-5"	"52W-6"	"52W-7"	"52W-8"	"32W-1"	"32W-2"	"32W-3"	"32W-4"
""	""	""	""	"DG(18:1/22:0)"	"696.6443349"	""	""	""	"514.3625"	"NCBITAXON:http://purl.bioontology.org/ontology/NCBITAXON/862507"	"Mus"	""	""	" MSI:2"	""	""	""	""	""	""	"29.40331882"	"29.18713204"	"25.05541561"	"48.51512403"	"33.93312551"	"33.3544416"	"83.19284718"	"56.7431718"	"72.0574545"	"46.49656402"	"91.58674938"	"79.58447313"	"34.10980489"	"27.92971335"	"31.21301953"	"29.61059056"	"44.44189135"	"44.11285628"	"62.83379663"	"42.23709012"	"40.91457783"	"35.20098995"	"26.65750949"	"41.17139737"	"30.51170627"	"49.17202289"	"50.22616802"	"41.10922299"	"34.61182453"	"23.43254831"	"107.1871936"	"69.5617277"	"58.85964644"	"278.7055133"	"157.9779494"	"80.82998821"	"28.09001684"	"44.87551075"	"44.46228295"	"54.2446514"
""	""	""	""	"DG(20:0/22:1)"	"724.6784414"	""	""	""	"483.445"	"NCBITAXON:http://purl.bioontology.org/ontology/NCBITAXON/862507"	"Mus"	""	""	" MSI:2"	""	""	""	""	""	""	"10.04765202"	"15.04604519"	"18.38957792"	"23.06335127"	"18.54785851"	"19.31460734"	"32.63842831"	"21.92375908"	"24.91015546"	"24.45062372"	"36.87861363"	"38.64759162"	"15.97810627"	"15.67028068"	"25.09725043"	"13.76761614"	"22.8440236"	"24.95743014"	"33.86724112"	"23.74598511"	"20.16567971"	"15.1145672"	"17.550412"	"20.03688286"	"15.80887223"	"37.3758825"	"20.33841304"	"21.40772638"	"17.62028867"	"11.51099993"	"54.45024505"	"34.71113541"	"30.74328471"	"139.8877604"	"83.30048914"	"38.87190182"	"19.84645693"	"22.51202017"	"18.36296481"	"31.10477877"
""	""	""	""	"DG(18:1/24:0)"	"724.6807552"	""	""	""	"571.832"	"NCBITAXON:http://purl.bioontology.org/ontology/NCBITAXON/862507"	"Mus"	""	""	" MSI:2"	""	""	""	""	""	""	"120.7132395"	"171.0394438"	"149.2244611"	"136.1001043"	"186.8449906"	"190.6830961"	"486.1578179"	"354.0372287"	"420.6039582"	"298.2554441"	"556.0721175"	"379.008059"	"145.8294398"	"96.09387454"	"145.1431292"	"88.34345035"	"261.7147297"	"216.5964565"	"324.696203"	"150.7151787"	"176.2643919"	"114.0955255"	"296.0494769"	"256.806607"	"300.9142491"	"335.92316"	"179.4782785"	"218.5516681"	"212.9377265"	"95.65257419"	"509.8468718"	"332.1293096"	"413.1222821"	"1629.33164"	"1091.703274"	"480.0826116"	"144.1074076"	"193.199144"	"240.3092186"	"311.7822546"
""	""	""	""	"DG(22:4/24:4)"	"766.6534845"	""	""	""	"357.3695"	"NCBITAXON:http://purl.bioontology.org/ontology/NCBITAXON/862507"	"Mus"	""	""	" MSI:2"	""	""	""	""	""	""	"148.8120755"	"105.2061434"	"93.32839057"	"164.038757"	"91.95930067"	"80.98829089"	"176.8216068"	"89.88506828"	"96.44101672"	"254.8155088"	"167.7150838"	"342.4551751"	"119.5413396"	"96.45131293"	"111.5792791"	"74.71832199"	"141.4920201"	"114.9605444"	"267.4948826"	"112.6968184"	"83.99402642"	"58.59080119"	"127.5482555"	"89.68388633"	"67.67687557"	"432.2374244"	"244.2648281"	"282.0730845"	"57.70410329"	"52.63349257"	"539.4842375"	"74.09036665"	"308.8303809"	"953.8986971"	"702.1704024"	"117.9754688"	"101.1064862"	"149.5548393"	"79.4281109"	"279.3892377"
""	""	""	""	"TG(12:0/12:0/16:0)"	"712.6437951"	""	""	""	"558.6345"	"NCBITAXON:http://purl.bioontology.org/ontology/NCBITAXON/862507"	"Mus"	""	""	" MSI:2"	""	""	""	""	""	""	"71.42221232"	"82.58958488"	"107.5447896"	"121.0844611"	"121.4614585"	"125.2922238"	"213.5089176"	"158.1380314"	"201.596657"	"176.2785104"	"232.6782279"	"224.5514615"	"84.97399758"	"80.07103227"	"101.8982131"	"83.46134633"	"134.0172661"	"159.8567785"	"227.5154474"	"127.2788076"	"133.6695248"	"111.0365904"	"110.2644757"	"159.3505588"	"130.9235078"	"224.0992693"	"162.2923295"	"202.2760308"	"164.8402447"	"101.5927421"	"375.0805061"	"229.0215521"	"211.3403076"	"827.4994012"	"573.2167245"	"358.2252628"	"106.9936382"	"127.2856698"	"124.2574215"	"243.0139931"
""	""	""	""	"TG(12:0/12:0/18:0)"	"740.6749823"	""	""	""	"584.626"	"NCBITAXON:http://purl.bioontology.org/ontology/NCBITAXON/862507"	"Mus"	""	""	" MSI:2"	""	""	""	""	""	""	"53.33966876"	"58.61458795"	"68.74139373"	"86.69956453"	"87.12704758"	"91.7510875"	"129.9065731"	"93.43238803"	"144.6790635"	"121.050781"	"137.3701837"	"152.6070293"	"55.20115312"	"63.78345197"	"73.88330095"	"60.33978049"	"86.54072218"	"111.4703339"	"145.5133594"	"89.95229596"	"93.46772646"	"79.74744547"	"74.74777755"	"111.837623"	"84.15719321"	"151.4865568"	"88.92822755"	"127.2395963"	"116.0363226"	"68.07523655"	"230.3924863"	"146.3749377"	"125.4399754"	"540.7573138"	"365.6287022"	"227.58135"	"79.23577045"	"92.76411736"	"82.98118348"	"174.7431227"
""	""	""	""	"TG(14:0/16:1/14:0)"	"766.6899345"	""	""	""	"587.5515"	"NCBITAXON:http://purl.bioontology.org/ontology/NCBITAXON/862507"	"Mus"	""	""	" MSI:2"	""	""	""	""	""	""	"21.27160139"	"28.49019317"	"33.45326424"	"41.05810315"	"42.43819875"	"45.6510518"	"95.92343422"	"81.93378819"	"102.5204845"	"73.89419299"	"110.9389959"	"102.185076"	"27.36668187"	"26.43286358"	"42.16609129"	"27.63931571"	"52.8378623"	"57.75913688"	"93.74982548"	"49.91983587"	"50.91551813"	"37.43719571"	"47.48782672"	"56.74890956"	"55.83588321"	"100.2451902"	"80.7209533"	"97.06335085"	"76.05933982"	"34.00448685"	"172.2552358"	"105.5050018"	"109.9770782"	"373.4132878"	"335.6430336"	"157.588759"	"38.31634048"	"43.41449647"	"51.16887067"	"109.8440995"
""	""	""	""	"TG(14:0/16:1/14:0)"	"766.6903126"	""	""	""	"619.545"	"NCBITAXON:http://purl.bioontology.org/ontology/NCBITAXON/862507"	"Mus"	""	""	" MSI:2"	""	""	""	""	""	""	"4.122532874"	"4.508905821"	"5.706406744"	"6.347626525"	"8.250945575"	"7.34534596"	"12.09983325"	"9.08087098"	"13.66275623"	"9.871421573"	"12.19662967"	"15.23812622"	"3.814372775"	"4.12018325"	"5.714840124"	"4.383920793"	"7.609535595"	"7.195711699"	"14.85189346"	"18.12592275"	"6.782842425"	"7.081612946"	"6.395587275"	"6.163033141"	"5.956811529"	"13.43341349"	"10.30802412"	"13.63057039"	"9.577382404"	"5.619574103"	"24.13142206"	"16.15361081"	"14.54244413"	"62.12494304"	"21.40888821"	"20.7389797"	"6.215548721"	"22.69439596"	"9.16561288"	"13.93071173"
""	""	""	""	"TG(14:0/16:0/16:1)"	"794.7220852"	""	""	""	"610.998"	"NCBITAXON:http://purl.bioontology.org/ontology/NCBITAXON/862507"	"Mus"	""	""	" MSI:2"	""	""	""	""	""	""	"39.00964844"	"48.52775726"	"56.78330505"	"63.45923907"	"72.14508072"	"72.50637691"	"105.3340543"	"70.31201183"	"105.3659099"	"96.55869114"	"123.7516538"	"134.5079644"	"43.9842761"	"41.16556084"	"70.68988059"	"44.49585214"	"70.58622701"	"88.86339128"	"110.4946746"	"89.5011706"	"75.41388081"	"60.51708975"	"60.52757568"	"87.50040334"	"64.97677639"	"120.9018081"	"86.16119229"	"110.4519015"	"89.49928215"	"52.64992856"	"197.8126833"	"124.7978175"	"153.0651918"	"462.5990911"	"530.8267505"	"169.7082259"	"59.43439728"	"71.49666307"	"71.78278262"	"130.5240447"
""	""	""	""	"TG(14:0/16:0/16:1)"	"794.7237219"	""	""	""	"645.1805"	"NCBITAXON:http://purl.bioontology.org/ontology/NCBITAXON/862507"	"Mus"	""	""	" MSI:2"	""	""	""	""	""	""	"5.51962833"	"7.781002082"	"7.342124277"	"9.043796158"	"11.44775206"	"10.96809975"	"19.30203904"	"13.84493314"	"35.06832827"	"15.10702383"	"17.42106731"	"38.25728393"	"7.498135318"	"6.906185645"	"8.961754857"	"5.851384478"	"10.28449551"	"14.88732462"	"9.499726799"	"12.9202305"	"12.46090427"	"8.423431238"	"9.814090138"	"14.59566889"	"9.8445666"	"20.83085351"	"13.60170001"	"19.90132905"	"13.91219707"	"8.3713521"	"32.87734728"	"29.54459803"	"17.82618791"	"69.41365084"	"110.8280115"	"30.83776328"	"5.388227754"	"12.31092293"	"10.10602253"	"14.45827486"
""	""	""	""	"TG(14:0/16:0/16:0)"	"796.7389409"	""	""	""	"629.5855"	"NCBITAXON:http://purl.bioontology.org/ontology/NCBITAXON/862507"	"Mus"	""	""	" MSI:2"	""	""	""	""	""	""	"89.16955353"	"110.1326166"	"136.8151813"	"208.9111673"	"168.0438642"	"167.9526271"	"244.7845419"	"163.8958925"	"234.3266753"	"231.1930083"	"231.6433783"	"307.97072"	"104.7377028"	"104.0038269"	"172.8788305"	"107.7561917"	"150.7253255"	"213.2951292"	"232.7765386"	"168.952118"	"178.266703"	"139.65426"	"141.0405054"	"196.3218861"	"136.8571417"	"338.0242608"	"161.2676146"	"225.769919"	"202.4293682"	"130.4256537"	"385.751149"	"243.8603755"	"240.6743946"	"876.4730143"	"814.1566367"	"377.0642889"	"144.5390016"	"166.939013"	"225.3272365"	"421.0134515"
""	""	""	""	"TG(14:0/16:0/16:0)"	"796.7325153"	""	""	""	"609.8435"	"NCBITAXON:http://purl.bioontology.org/ontology/NCBITAXON/862507"	"Mus"	""	""	" MSI:2"	""	""	""	""	""	""	"14.48168132"	"17.63759628"	"14.66379626"	"53.037515"	"32.12575012"	"31.65104895"	"37.02790584"	"30.02803555"	"43.92795019"	"39.00511745"	"47.43131868"	"50.46000825"	"20.16754946"	"18.24416968"	"27.07615048"	"16.53525796"	"29.11436454"	"39.39085142"	"39.99774148"	"32.39278427"	"31.75050225"	"24.04731928"	"27.87874834"	"36.87880654"	"29.04537903"	"50.04809617"	"34.4141287"	"39.51433294"	"37.55222173"	"23.46312086"	"73.16027277"	"47.78317913"	"49.81750947"	"173.2237113"	"180.0489304"	"70.98961001"	"24.87213341"	"30.74876674"	"43.64134708"	"54.31195166"
""	""	""	""	"TG(14:0/16:0/16:0)"	"796.7415229"	""	""	""	"696.213"	"NCBITAXON:http://purl.bioontology.org/ontology/NCBITAXON/862507"	"Mus"	""	""	" MSI:2"	""	""	""	""	""	""	"4.614537533"	"16.33600387"	"10.55979319"	"10.46368888"	"14.26199625"	"11.71486809"	"17.58084841"	"11.35187435"	"16.09218428"	"16.60050097"	"14.75240867"	"22.28668938"	"7.285718958"	"7.44746947"	"15.73081507"	"5.221559002"	"11.84310414"	"16.73910372"	"17.20195761"	"12.28223011"	"11.62526798"	"4.118595996"	"9.955386395"	"16.71147715"	"7.2543524"	"22.69927037"	"15.29665536"	"15.94133447"	"14.9932504"	"8.582402633"	"31.00842187"	"16.8173073"	"37.85248283"	"42.96686804"	"35.9717794"	"23.34875423"	"10.54479327"	"11.85078405"	"19.89025835"	"26.22555042"
""	""	""	""	"TG(14:0/16:0/16:0)"	"796.7391913"	""	""	""	"681.4225"	"NCBITAXON:http://purl.bioontology.org/ontology/NCBITAXON/862507"	"Mus"	""	""	" MSI:2"	""	""	""	""	""	""	"10.17022324"	"8.583725359"	"9.883143384"	"11.10830808"	"13.25291762"	"12.55970383"	"17.80127556"	"23.83700889"	"19.13746739"	"18.66934799"	"20.28985221"	"20.06639874"	"8.922521873"	"7.867951413"	"11.49321576"	"5.153492976"	"12.44770425"	"18.12178876"	"18.56790169"	"16.33626633"	"12.74995402"	"11.48100897"	"9.813532125"	"13.48279737"	"7.715265037"	"20.34463764"	"13.14389695"	"18.60451291"	"14.71881419"	"12.15077156"	"34.068507"	"17.41712573"	"16.51690477"	"81.05657627"	"40.4564767"	"25.95594177"	"10.87054073"	"13.6066697"	"10.11783729"	"25.29385669"
""	""	""	""	"TG(14:0/16:0/16:0)"	"796.7394567"	""	""	""	"660.8815"	"NCBITAXON:http://purl.bioontology.org/ontology/NCBITAXON/862507"	"Mus"	""	""	" MSI:2"	""	""	""	""	""	""	"18.32752515"	"22.4793335"	"28.35761002"	"29.52486028"	"35.09789635"	"36.87561247"	"60.3036856"	"41.97630482"	"55.98435439"	"51.8279205"	"45.25314726"	"56.76271711"	"25.39561423"	"19.0052264"	"31.70636086"	"7.032747023"	"34.55593245"	"48.45815202"	"51.19159636"	"35.37990925"	"20.73917278"	"41.42839805"	"32.06183069"	"49.62460775"	"32.43995001"	"62.97367806"	"39.71768621"	"49.3248012"	"44.69651797"	"31.91145958"	"87.10916823"	"56.09601461"	"50.24072061"	"166.4719905"	"110.2310125"	"83.43607501"	"34.5976796"	"34.831697"	"33.53763911"	"70.10356358"
""	""	""	""	"TG(16:1/16:1/16:1)"	"818.7261027"	""	""	""	"668.1475"	"NCBITAXON:http://purl.bioontology.org/ontology/NCBITAXON/862507"	"Mus"	""	""	" MSI:2"	""	""	""	""	""	""	"86.50410943"	"101.8931213"	"46.50795674"	"60.60412543"	"166.047276"	"65.65720957"	"197.7485137"	"44.99511582"	"74.40843685"	"80.87966954"	"59.66384379"	"92.29898089"	"46.99123574"	"45.57580198"	"57.35445064"	"58.13886827"	"54.53643536"	"82.88510947"	"33.48229241"	"77.7331789"	"70.84746074"	"61.64420685"	"50.0617375"	"84.37100904"	"49.38440605"	"96.2843082"	"44.09321373"	"68.45546685"	"67.95078079"	"54.80179561"	"119.1179771"	"75.22533789"	"60.56790294"	"273.5381615"	"148.2658279"	"119.7090843"	"58.48650733"	"62.56427492"	"55.30215041"	"104.6640113"
""	""	""	""	"TG(14:0/16:1/18:1)"	"820.7372947"	""	""	""	"614.486"	"NCBITAXON:http://purl.bioontology.org/ontology/NCBITAXON/862507"	"Mus"	""	""	" MSI:2"	""	""	""	""	""	""	"33.8918519"	"52.23715454"	"52.07060942"	"62.02318884"	"69.80279425"	"74.0464859"	"129.028078"	"92.93561238"	"126.6251827"	"113.4254908"	"222.2515839"	"169.644294"	"47.64720907"	"43.69481257"	"61.22812788"	"43.26723878"	"75.04728023"	"100.9535374"	"131.9828497"	"94.74551544"	"80.20357475"	"57.29615639"	"67.12179812"	"98.7722194"	"70.62691533"	"136.7909397"	"117.7457213"	"125.2664292"	"99.28883878"	"53.70171318"	"262.1538017"	"225.6788094"	"227.8271333"	"558.9254494"	"457.7998498"	"208.3810847"	"59.89359909"	"69.08460061"	"78.07809942"	"157.9267412"
""	""	""	""	"TG(16:0/16:1/16:1)"	"820.7339583"	""	""	""	"596.55"	"NCBITAXON:http://purl.bioontology.org/ontology/NCBITAXON/862507"	"Mus"	""	""	" MSI:2"	""	""	""	""	""	""	"8.735652336"	"12.04613166"	"11.22212877"	"12.93939196"	"17.03293876"	"15.32875597"	"16.11424234"	"6.992596185"	"24.20844401"	"20.20088456"	"26.00962276"	"23.59327497"	"10.98235071"	"11.22040788"	"10.78502799"	"9.014897961"	"16.74246982"	"21.1493052"	"23.06038597"	"21.47275362"	"17.28540886"	"13.45136118"	"15.28657074"	"17.89861787"	"15.01009897"	"31.43637617"	"19.45981218"	"21.01848505"	"21.05892804"	"12.06441791"	"50.5139464"	"35.10340209"	"24.88109588"	"82.9413595"	"71.62832492"	"29.31265894"	"12.71135902"	"12.76740211"	"18.9654128"	"26.49472483"
""	""	""	""	"TG(14:0/16:1/18:1)"	"820.733184"	""	""	""	"670.829"	"NCBITAXON:http://purl.bioontology.org/ontology/NCBITAXON/862507"	"Mus"	""	""	" MSI:2"	""	""	""	""	""	""	"12.72739224"	"15.18617414"	"15.93852678"	"19.20317779"	"18.39754545"	"21.97583095"	"39.91344182"	"7.856631714"	"30.1809061"	"29.75784083"	"25.7029111"	"35.83016753"	"13.29750444"	"13.64763912"	"19.38454665"	"13.72991162"	"17.77683763"	"20.69092905"	"28.93794667"	"18.92485551"	"26.83588317"	"20.52469841"	"44.47714965"	"34.60122055"	"10.32625098"	"23.17631815"	"20.60196367"	"28.44578352"	"21.5726537"	"18.2458816"	"66.80627805"	"90.50462134"	"25.99381349"	"109.4834227"	"71.9305241"	"45.61935797"	"19.48274615"	"19.27662509"	"20.936866"	"41.91892384"
""	""	""	""	"TG(16:0/16:0/16:1)"	"822.7539372"	""	""	""	"632.058"	"NCBITAXON:http://purl.bioontology.org/ontology/NCBITAXON/862507"	"Mus"	""	""	" MSI:2"	""	""	""	""	""	""	"51.96761017"	"68.49928094"	"77.0297482"	"82.2373186"	"111.9772657"	"105.721113"	"149.0428315"	"100.4236749"	"147.6709922"	"130.0798432"	"237.890741"	"211.2346773"	"69.51000313"	"57.98177222"	"107.2934921"	"59.08941735"	"97.72622855"	"133.2851558"	"149.6305941"	"120.521415"	"115.4342498"	"82.31714622"	"91.64310078"	"130.1913207"	"82.3364112"	"169.281516"	"113.0471287"	"157.1689729"	"126.3075668"	"74.26821732"	"272.6078577"	"227.7904157"	"223.72044"	"925.930884"	"700.8852024"	"343.9189825"	"83.52550306"	"97.9342699"	"142.7282506"	"187.1627291"
""	""	""	""	"TG(16:0/16:0/16:1)"	"822.7466848"	""	""	""	"613.569"	"NCBITAXON:http://purl.bioontology.org/ontology/NCBITAXON/862507"	"Mus"	""	""	" MSI:2"	""	""	""	""	""	""	"11.97230924"	"18.72299439"	"19.22700676"	"36.16555101"	"24.46654134"	"23.48378143"	"36.20289376"	"25.64724573"	"36.27329299"	"34.42263539"	"54.78362407"	"46.31085586"	"12.93742801"	"13.95134993"	"20.35613125"	"15.07137688"	"23.68205148"	"32.68186625"	"37.49042495"	"28.33746963"	"30.32997248"	"19.39386993"	"22.09376832"	"28.3187101"	"22.40728418"	"42.72569007"	"32.82078755"	"37.18128825"	"30.67514133"	"18.37711256"	"69.28849357"	"57.03674825"	"57.38288407"	"158.4255615"	"133.6374158"	"56.57556422"	"17.89057021"	"23.79805294"	"31.27549777"	"45.24702884"
""	""	""	""	"TG(16:0/16:0/16:0)"	"824.7621891"	""	""	""	"631.284"	"NCBITAXON:http://purl.bioontology.org/ontology/NCBITAXON/862507"	"Mus"	""	""	" MSI:2"	""	""	""	""	""	""	"19.10782421"	"25.10422695"	"29.22374174"	"34.72863788"	"41.07604056"	"40.14330522"	"53.30750122"	"38.3520669"	"57.8998053"	"57.60709012"	"70.03401843"	"67.19281387"	"25.33488801"	"26.48352729"	"39.4756629"	"21.8425403"	"35.87659481"	"53.95850287"	"58.54056203"	"47.29623175"	"45.52736957"	"34.74001089"	"32.38533955"	"44.09061565"	"35.61230728"	"65.06441363"	"45.27116521"	"49.51818793"	"69.74642012"	"32.52944694"	"98.08216288"	"74.1829362"	"67.19036835"	"242.9553951"	"204.5433418"	"92.27061025"	"34.35836817"	"39.06528446"	"38.76407598"	"73.03723585"
""	""	""	""	"TG(16:0/16:0/16:0)"	"824.7700198"	""	""	""	"649.8195"	"NCBITAXON:http://purl.bioontology.org/ontology/NCBITAXON/862507"	"Mus"	""	""	" MSI:2"	""	""	""	""	""	""	"204.3603088"	"252.8485942"	"319.3253577"	"324.6812363"	"423.9485707"	"388.6812064"	"545.3779156"	"379.8471615"	"548.6899726"	"543.6736726"	"540.3824243"	"723.5205289"	"241.8876257"	"253.8650339"	"372.3246554"	"253.2330279"	"371.5684634"	"579.4067175"	"542.0450005"	"393.0962347"	"440.212342"	"326.4119241"	"332.0458212"	"465.7204838"	"313.5961997"	"741.7902046"	"361.737181"	"522.554965"	"509.733439"	"302.1102506"	"925.5208619"	"611.4484673"	"541.7032421"	"2049.903396"	"1450.991264"	"859.1787464"	"330.7261263"	"428.0555375"	"382.8853161"	"748.3486833"
""	""	""	""	"TG(16:0/16:1/17:1)"	"834.7467398"	""	""	""	"650.906"	"NCBITAXON:http://purl.bioontology.org/ontology/NCBITAXON/862507"	"Mus"	""	""	" MSI:2"	""	""	""	""	""	""	"15.73288077"	"11.06950172"	"13.40778032"	"9.577785564"	"15.67509475"	"28.54972007"	"24.01699925"	"13.96292483"	"20.72787671"	"22.00066277"	"17.11687483"	"22.42604447"	"10.51753941"	"10.22850842"	"12.97836645"	"10.57809219"	"19.1278156"	"30.38598388"	"21.46732576"	"18.20982652"	"17.11309681"	"14.23411044"	"18.61860552"	"21.04657123"	"12.6301234"	"25.24811226"	"11.32428895"	"17.02741562"	"27.92524287"	"11.92496015"	"75.87541178"	"20.52114302"	"32.11038638"	"79.28389013"	"41.14315078"	"35.90883133"	"12.42457964"	"9.53486625"	"15.64469545"	"29.6402512"
""	""	""	""	"TG(16:0/16:1/17:1)"	"834.7454381"	""	""	""	"669.212"	"NCBITAXON:http://purl.bioontology.org/ontology/NCBITAXON/862507"	"Mus"	""	""	" MSI:2"	""	""	""	""	""	""	"7.581519003"	"6.936831822"	"8.776767819"	"8.022780726"	"12.25825867"	"7.052268278"	"13.76563534"	"8.672771205"	"13.30086247"	"14.91704095"	"12.11280542"	"15.96409757"	"6.608517772"	"5.803224207"	"8.777693477"	"9.541063435"	"9.047561685"	"11.59965126"	"13.82323262"	"10.52669347"	"10.982119"	"7.822570601"	"7.455303297"	"12.54872065"	"8.249866554"	"15.79930721"	"7.229528226"	"13.20149828"	"13.37283497"	"7.388592516"	"24.43791061"	"48.88997178"	"10.75287014"	"51.45784333"	"23.69576444"	"20.40604381"	"7.115086189"	"10.15937565"	"9.589995432"	"18.46004128"
""	""	""	""	"TG(16:0/16:1/17:1)"	"834.7523044"	""	""	""	"624.996"	"NCBITAXON:http://purl.bioontology.org/ontology/NCBITAXON/862507"	"Mus"	""	""	" MSI:2"	""	""	""	""	""	""	"26.26382474"	"65.33645483"	"38.49948795"	"40.54759849"	"68.81811689"	"49.43317675"	"79.98664858"	"46.25571373"	"67.62051"	"62.05724585"	"68.03249954"	"113.767968"	"32.61449149"	"34.4188191"	"52.34438293"	"33.9970944"	"45.7755839"	"62.83579842"	"113.732552"	"57.64661474"	"66.89841046"	"37.9219177"	"40.92084107"	"57.89606116"	"40.31548612"	"74.30433459"	"83.90156954"	"65.73248893"	"57.60535587"	"48.72812112"	"112.7889112"	"78.65935572"	"97.40954717"	"298.6742851"	"252.2162014"	"97.16464925"	"37.64943481"	"44.06348895"	"49.18727693"	"82.65457327"
""	""	""	""	"TG(16:0/16:1/17:0)"	"836.7576345"	""	""	""	"623.479"	"NCBITAXON:http://purl.bioontology.org/ontology/NCBITAXON/862507"	"Mus"	""	""	" MSI:2"	""	""	""	""	""	""	"9.647893007"	"11.14331386"	"15.32127383"	"24.92301403"	"21.29066735"	"16.61418404"	"22.1224227"	"16.19120252"	"23.04310875"	"27.32105022"	"26.87379495"	"28.59317057"	"10.51751226"	"10.38430578"	"15.60990606"	"11.37342426"	"17.7510032"	"23.84988622"	"25.4394324"	"20.85102818"	"16.91532654"	"13.49157784"	"16.30307206"	"22.66293821"	"17.17685391"	"28.35494946"	"21.0943553"	"23.91295019"	"32.63327786"	"14.91232285"	"41.84712107"	"30.77554178"	"34.85032491"	"111.0992765"	"75.94147988"	"38.69108823"	"14.12921219"	"18.24440657"	"19.32637131"	"35.29734315"
""	""	""	""	"TG(16:0/16:0/17:1)"	"836.7686286"	""	""	""	"641.378"	"NCBITAXON:http://purl.bioontology.org/ontology/NCBITAXON/862507"	"Mus"	""	""	" MSI:2"	""	""	""	""	""	""	"33.96221699"	"40.50574776"	"66.22229285"	"50.32985483"	"67.01250709"	"63.82973172"	"76.27275359"	"53.60058811"	"82.48314547"	"79.45324617"	"90.16350087"	"107.0670067"	"40.37459051"	"38.21094873"	"63.25823039"	"35.65354994"	"54.7893757"	"83.18261517"	"79.78195096"	"75.27812809"	"75.02046647"	"48.74226618"	"49.90266766"	"71.73380769"	"51.74365459"	"93.18979805"	"66.4114603"	"90.89653578"	"71.24325938"	"40.89077117"	"141.6207601"	"91.49798477"	"119.9062706"	"343.66652"	"449.279815"	"133.6546726"	"52.99298083"	"56.6788879"	"56.58137707"	"111.0140683"
""	""	""	""	"TG(16:0/16:0/17:0)"	"838.7787693"	""	""	""	"639.43"	"NCBITAXON:http://purl.bioontology.org/ontology/NCBITAXON/862507"	"Mus"	""	""	" MSI:2"	""	""	""	""	""	""	"10.47168676"	"13.33023184"	"15.34690377"	"19.35208191"	"23.12655597"	"18.45241283"	"31.72679801"	"21.128016"	"27.29514255"	"25.97289892"	"28.15163056"	"29.37437092"	"12.54882719"	"13.32933709"	"23.2561907"	"12.99921408"	"19.25113947"	"27.82107219"	"27.03380128"	"22.28087441"	"24.49435365"	"19.30697899"	"17.4833012"	"26.19136315"	"17.72173118"	"32.67037644"	"22.85373537"	"27.79550854"	"23.94137372"	"4.728996509"	"59.97884885"	"32.34325319"	"36.10149136"	"102.3567506"	"117.4179374"	"43.49985209"	"17.76942014"	"21.1855923"	"19.69604898"	"39.93244702"
""	""	""	""	"TG(16:0/16:0/17:0)"	"838.7838429"	""	""	""	"606.315"	"NCBITAXON:http://purl.bioontology.org/ontology/NCBITAXON/862507"	"Mus"	""	""	" MSI:2"	""	""	""	""	""	""	"6.183734556"	"6.708591194"	"8.496928121"	"9.261229103"	"14.57312141"	"13.95682779"	"26.73410969"	"57.45160339"	"28.40049651"	"26.22463399"	"24.94031002"	"56.83642057"	"7.445235107"	"6.182995595"	"10.77093185"	"6.578079328"	"13.57841396"	"25.42810597"	"87.52252072"	"13.89041222"	"11.79438635"	"9.616410272"	"10.68940907"	"15.83879513"	"12.82654266"	"27.15934077"	"54.46477437"	"25.6588967"	"17.47425482"	"6.661567427"	"50.20668718"	"92.13364679"	"26.25256992"	"125.7700537"	"99.69830565"	"123.8306461"	"11.24473391"	"12.68006485"	"16.89021767"	"31.06316672"
""	""	""	""	"TG(16:0/16:0/17:0)"	"838.7851341"	""	""	""	"657.658"	"NCBITAXON:http://purl.bioontology.org/ontology/NCBITAXON/862507"	"Mus"	""	""	" MSI:2"	""	""	""	""	""	""	"42.91317123"	"55.01500087"	"69.42536901"	"73.45866869"	"121.1887301"	"87.71733884"	"113.3486259"	"78.1653767"	"143.001163"	"115.0089857"	"117.0590707"	"143.4354684"	"78.60327667"	"49.13723739"	"93.32262869"	"55.23191725"	"87.65891775"	"121.4978386"	"121.9558334"	"91.7526229"	"102.3559491"	"72.82214784"	"72.5073767"	"102.0166118"	"71.3078063"	"148.7378729"	"82.51248833"	"113.3562741"	"105.1451702"	"84.67688739"	"199.0134918"	"121.8919116"	"119.8450915"	"447.4630017"	"410.665373"	"232.2962439"	"77.81124588"	"86.43593249"	"83.10865509"	"159.8465255"
